f1,p,r
0.8579796553,0.8737717867,0.843996346
0.915276289,0.9209671617,0.9102299213
0.8632051945,0.8721523881,0.8549274802
0.8793349266,0.8919083476,0.8685185313
1,1,1
0.743211329,0.7566335797,0.7319383621
0.9058641791,0.9136422873,0.8985413313
0.908665359,0.9151753187,0.902667582
0.9249449968,0.9312698245,0.9192797542
0.847790122,0.8599811196,0.8369082212
0.7905831337,0.8085706234,0.7748510838
0.6720109582,0.6818825006,0.6633395553
0.8547109365,0.8687127829,0.8423488736
0.8693371415,0.8791078925,0.8605002165
0.9172405601,0.9276372194,0.9080175161
0.8774444461,0.8867786527,0.8690367341
0.9189862013,0.9261748195,0.9122849107
0.6532351375,0.6624183059,0.6449838877
0.8840636015,0.8952876329,0.8741282821
0.8488729596,0.866374135,0.8335677981
0.7941859365,0.8014998436,0.7885370255
0.8824289441,0.8930885792,0.8729929924
0.9192224145,0.9255398512,0.9136518836
0.9531337619,0.9564712048,0.9499536157
0.858232975,0.8688892126,0.8487082124
0.9273032546,0.9379656315,0.9183329344
0.9079517126,0.9120498896,0.9041890502
0.9267908931,0.9314625859,0.9223636985
0.9071720839,0.9144921899,0.9009377956
0.9287852645,0.9344308972,0.9236269593
0.908988297,0.9243952632,0.8960997462
0.836742878,0.8484500051,0.8259138465
0.8252471089,0.8471192718,0.8060728908
0.8834728599,0.8889653683,0.8784036636
0.6983331442,0.7069342136,0.6922135949
0.8494073749,0.862914741,0.8371701241
0.7484334707,0.7566159368,0.7422451973
0.8772621751,0.890224576,0.8658185601
0.8361722231,0.8487246633,0.825111568
0.9263809919,0.9326219559,0.9207780361
0.8748943806,0.8871568441,0.8640778661
0.6976743937,0.7058780789,0.6916868091
0.8529555798,0.8599640131,0.847166419
0.7852102518,0.792550087,0.7797418833
0.927924037,0.9276980162,0.9282045364
0.9177255034,0.9228088856,0.9130119681
0.8775799274,0.8864358664,0.8693474531
0.9484058619,0.9503233433,0.9467132688
0.8883218169,0.901517868,0.8769780397
0.8986107111,0.9057697654,0.8921163678
0.8645405173,0.878210485,0.8523536325
0.8918175101,0.8991575837,0.8853372931
0.7915559411,0.8015475273,0.7837743759
0.8310416341,0.8425318599,0.8208727837
0.8088970184,0.8220930099,0.7968099117
0.9162211418,0.9223973155,0.9106095433
0.8967682123,0.9024805427,0.8914271593
0.9348682165,0.9410753846,0.9293670058
0.905158639,0.9157380462,0.8958934546
0.8613866568,0.8759310842,0.8483853936
0.7245593071,0.7327690125,0.7199716568
0.8672232628,0.8791993856,0.8570097685
0.9173832536,0.9283700585,0.9080076218
0.7854513526,0.8099768758,0.7636775374
0.928812325,0.9311849475,0.9265525937
0.9285281301,0.936255753,0.9214211106
0.8900842071,0.8983280659,0.8827225566
0.8707185984,0.8822088838,0.8601884842
0.7313299775,0.7367938757,0.7271023393
0.9337081909,0.9383676052,0.9294834733
0.9010539651,0.9095336795,0.8935484886
0.8294143677,0.845641315,0.8149725199
0.7882939577,0.8048045635,0.7738310695
0.883087337,0.894580543,0.8731950521
0.9116140604,0.9191846251,0.904933989
0.9291838408,0.9326412082,0.9259640574
0.89321208,0.9009069204,0.8863416314
0.7333883047,0.754463613,0.7148902416
0.8831712604,0.8973841071,0.870334208
0.9144009948,0.9220782518,0.9075247049
0.8750697374,0.8844702244,0.8667393923
0.8703870773,0.8748503923,0.8663949966
0.8191134334,0.8373641968,0.8028491735
0.88047719,0.8914119601,0.8708104491
0.8127939105,0.8275383115,0.7998164892
0.8872784972,0.89519912,0.8799558282
0.8937572837,0.9012104273,0.8869607449
0.9092424512,0.9149692059,0.9040483236
0.6937989593,0.7033558488,0.6869707108
0.9488885999,0.9517925382,0.9461541176
0.8362955451,0.8503751159,0.8236623406
0.9221361876,0.9274759889,0.917245388
0.6951221824,0.7033732533,0.6892132759
0.816476047,0.8374284506,0.798076272
0.7931653857,0.815354228,0.7734538317
0.8616497517,0.8709420562,0.8531347513
0.9175118804,0.9215993881,0.9136289954
0.8709754944,0.88410604,0.8595862985
0.9001215696,0.9102109671,0.8911134601
0.8301831484,0.8475033641,0.8148405552
0.8857616186,0.8974235654,0.875246048
0.8609337807,0.8671064973,0.8558288813
0.8597019315,0.8691809177,0.8510192633
0.9034355879,0.9090988636,0.8981890082
0.9020599723,0.9156785011,0.8898537755
0.9507629871,0.9538580775,0.9478484392
0.876211822,0.8827576637,0.8702471256
0.8698363304,0.8805991411,0.8601827621
0.8792347312,0.8961832523,0.8645532727
0.72066921,0.7295492291,0.7142499685
0.8506950736,0.8662452102,0.8369652629
0.8173502684,0.8298949003,0.8063803911
0.9150729775,0.9205987453,0.9099340439
0.774461627,0.7811291814,0.7698912024
0.8894971013,0.9042901993,0.8764932752
0.8664054871,0.8811116815,0.8533859253
0.8198347092,0.8358830214,0.8055844307
0.8464226723,0.8551636934,0.8388670683
0.8822166324,0.8894412518,0.8754222989
0.8428394198,0.8533949256,0.8333044648
0.9134113193,0.9216789007,0.9059604406
0.7240485549,0.7311389446,0.718919158
0.928651154,0.9338584542,0.9237419963
0.8123299479,0.8383527994,0.7901381254
0.7175796628,0.7254314423,0.711941421
0.9401342869,0.9429074526,0.9375429153
0.9120588899,0.9168632627,0.9077169895
0.9207417965,0.9262685776,0.9157840014
0.9263898134,0.9314340949,0.9218219519
0.8674333096,0.8799858093,0.8562232852
0.6169101596,0.633651197,0.6014845967
0.9221495986,0.9244693518,0.9199157953
0.8801435828,0.8897570372,0.8713684082
0.9070507884,0.9131321907,0.9015182257
0.6969576478,0.7084325552,0.6885136366
0.906201005,0.9164145589,0.8971339464
0.9329432249,0.9389083385,0.9276793599
0.8247424364,0.8367581964,0.8139688969
0.7708063722,0.7780708075,0.7652569413
0.8936755657,0.9029167891,0.8854776025
0.8954526782,0.9033321738,0.8883051276
0.9134736657,0.9214097857,0.906308651
0.9081710577,0.9173426032,0.9002304077
0.9168773293,0.920118928,0.9137414098
0.9010635018,0.9047970176,0.8976484537
0.8095331788,0.8305264711,0.791212678
0.9174013734,0.9239785671,0.9114857912
0.9488413334,0.9540587664,0.9439550638
0.820502162,0.8470364809,0.7978767157
0.9352051616,0.9407505393,0.9302170277
0.8948500752,0.9019161463,0.8883339167
0.8886326551,0.9012281895,0.877604425
0.9374631643,0.9413228035,0.9339009523
0.8920633197,0.9003030658,0.8845888972
0.8858857751,0.8953006268,0.8779047728
0.8912752271,0.9015946984,0.8818736076
0.9117554426,0.9151765108,0.9085987806
0.8399318457,0.8637045026,0.8201029301
0.8999219537,0.9114142656,0.8902079463
0.7200392485,0.7272224426,0.7139542103
0.9480273128,0.9553765059,0.9419305325
0.8708816171,0.8863907456,0.8575761318
0.711951077,0.7268479466,0.7000578046
0.9343793392,0.9420045018,0.9278962612
0.6332594752,0.6468728185,0.6226996183
0.8077708483,0.8273967505,0.7905917764
0.9181783199,0.9254361987,0.9115262032
0.7469667196,0.7731527686,0.7241989374
0.8179739118,0.8409898281,0.7986392975
0.9231740832,0.9351245761,0.9129700065
0.7458143234,0.7534114718,0.7397761345
0.905498147,0.9173384309,0.8952260613
0.8920460939,0.9083403349,0.8779058456
0.9141263962,0.9231266379,0.9058780074
0.8240190744,0.8429798484,0.8081139922
0.838722229,0.8548900485,0.8244651556
0.9061154127,0.9138599634,0.8996471167
0.873975575,0.8806607723,0.8678459525
0.833989501,0.8473159075,0.8224142194
0.8837428093,0.8946062922,0.8742257953
0.9227770567,0.9302176237,0.9163198471
0.7314029336,0.7396793962,0.7255989313
0.7973960042,0.8039144278,0.7922827601
0.8696970344,0.8794516921,0.8606146574
0.9112263918,0.9183556437,0.9049347639
0.8482463956,0.8587878346,0.8385577798
0.8192443848,0.8353167772,0.804620862
0.9334947467,0.9395206571,0.9280619025
0.8923920393,0.8999922872,0.8853398561
0.9327715635,0.9369379878,0.9288634062
0.7896929383,0.7990548611,0.7815023065
0.9368101954,0.9411479235,0.9327471256
0.8280703425,0.8396912813,0.8173289895
0.9090203047,0.9196206331,0.8997417688
0.7816609144,0.8003429174,0.7647212744
0.7206241488,0.7297618985,0.7124569416
0.912704289,0.9220968485,0.9045411348
0.9500118494,0.9536576271,0.9467067122
0.9270076752,0.935957849,0.9188522696
0.8288125396,0.8455232978,0.8142291307
0.9118464589,0.9194416404,0.9050263166
0.8820078373,0.8929929137,0.8723515868
0.8822327852,0.8988280296,0.8688150644
0.908940196,0.9119991064,0.9061187506
0.8748218417,0.8870122433,0.8640273213
0.9452800155,0.9484654069,0.9423328638
0.7027998567,0.7173753977,0.6905710697
0.9214721918,0.9274151325,0.9159622788
0.7408185601,0.7573607564,0.7264589667
0.8631706834,0.8692569137,0.8575411439
0.8614159822,0.8771651387,0.8475261331
0.9185336828,0.9299789667,0.9086304903
0.971096158,0.9745269418,0.9679296017
0.898013711,0.903508842,0.8929929733
0.8946639299,0.9053204656,0.8850404024
0.9244588614,0.9309515357,0.9186323881
0.7235978842,0.7309046388,0.7181228399
0.9341723323,0.9418381453,0.9272562861
0.9256869555,0.930103004,0.9216424227
0.8745570779,0.8836513758,0.8668379188
0.8403009772,0.8516481519,0.829623878
0.8745469451,0.8876411915,0.8630037308
0.9327298403,0.9382418394,0.9278094769
0.9083937407,0.9120848775,0.9049469829
0.8985949159,0.9044473767,0.8932293653
0.8984368443,0.9077116847,0.8898739815
0.869517982,0.8756374121,0.8638846278
0.8948898315,0.9038795829,0.886762321
0.9137694836,0.9248441458,0.9042841792
0.9401150942,0.9479578137,0.9337856174
0.7584579587,0.7689996958,0.75082618
0.9500980973,0.9550860524,0.9455041885
0.9030815363,0.9128711224,0.8944714069
0.8645940423,0.8695734143,0.860035181
0.8269910812,0.8445980549,0.811090827
0.9095889926,0.9193785191,0.9006959796
0.8753036261,0.8797473907,0.8710602522
0.8020016551,0.8156169653,0.7893668413
0.919808805,0.9300029278,0.9109687805
0.9048582315,0.910993576,0.899112761
0.927046299,0.9369755983,0.9187952876
0.8921607137,0.9001761079,0.8849884868
0.9814190269,0.9836244583,0.979383409
0.8762286901,0.8880503774,0.865688026
0.8792129755,0.8885974884,0.8707969785
0.9035546184,0.9130659699,0.8952993155
0.8665671945,0.876855433,0.8571012616
0.8692923188,0.883417666,0.8567825556
0.8297046423,0.8463072181,0.8151246309
0.8908677101,0.9012486339,0.8816528916
0.7047563791,0.7130368948,0.6991917491
0.9190299511,0.9280201197,0.9112792611
0.9090077877,0.9152268767,0.9034006596
0.889277339,0.9003607035,0.8794972897
0.9257920384,0.934612453,0.9180563688
0.928425014,0.9349090457,0.9226431847
0.8943086267,0.9020998478,0.8874781132
0.8102442622,0.8288934231,0.7936627865
0.7560679317,0.7639930844,0.749088347
0.8723264933,0.8822322488,0.8633264899
0.8580265641,0.8721120954,0.8460530639
0.9351059198,0.9387893677,0.9317030907
0.9057816863,0.9155285358,0.897054255
0.8209905028,0.8316309452,0.8113324642
0.9081326127,0.9162842631,0.9006794691
0.9090580344,0.9116472006,0.9065895081
0.8833140135,0.8940211535,0.8743905425
0.921574235,0.9242378473,0.9191701412
0.8798960447,0.8947119713,0.867051363
0.8600593805,0.8710841537,0.8505789042
0.8859878778,0.8880833387,0.8842971921
0.8725813031,0.884491086,0.8618079424
0.9423566461,0.9478303194,0.9374372363
0.897805512,0.9060649872,0.8902564645
0.8006458282,0.824092567,0.7799164653
0.8556671143,0.8688480258,0.8441738486
0.9376882315,0.9417129159,0.9341768026
0.848195374,0.8596314788,0.8377883434
0.8488044143,0.8691151142,0.8312935233
0.6980980039,0.7045107484,0.6933687925
0.8959813714,0.9147427678,0.8798661828
0.7016875148,0.7093718052,0.695991993
0.7720081806,0.7955271006,0.7510778308
0.884208262,0.8987808228,0.8718937039
0.8394387364,0.8563626409,0.824044764
0.8854822516,0.8956205249,0.8765574098
0.6546578407,0.6659635305,0.6466324925
0.8601241708,0.8736168146,0.8480591178
0.8865133524,0.8923878074,0.8812148571
0.8536536098,0.873460114,0.8377887607
0.956823945,0.9576413631,0.9560277462
0.8465543389,0.8686251044,0.8272018433
1,1,1
0.8460394144,0.8572227955,0.8359671235
0.7189988494,0.7262226343,0.712885499
0.8451545238,0.857948482,0.8335837126
0.920742631,0.9284790158,0.9135937095
0.8764466643,0.888533771,0.8653334379
0.8353215456,0.8485563993,0.8234019876
0.8879169226,0.8967476487,0.8799143434
0.878549993,0.8879928589,0.8699423671
0.8604872227,0.8719512224,0.8500008583
0.9141150117,0.9204154015,0.9083268642
0.9015893936,0.9107265472,0.8932824731
0.8827935457,0.8898484111,0.8762378693
0.7550551295,0.763171196,0.7490020394
0.7508068681,0.758472383,0.7446241975
0.7231529951,0.7234469652,0.7252325416
0.8750529885,0.8851214051,0.8660567403
0.8662217259,0.8763656616,0.8572345972
0.8708142638,0.8821948171,0.8606936336
0.7638405561,0.7894766331,0.7413700819
0.8265392184,0.8407940865,0.8140233755
0.820523262,0.8390336037,0.8050087094
0.7307115793,0.7367081046,0.7265005708
0.8883012533,0.8940781355,0.8831593394
0.8839225769,0.8856247663,0.8823457956
0.8738626242,0.8900724053,0.8600077033
0.7151425481,0.7319082022,0.7023224235
0.869718194,0.883384645,0.857675612
0.9333714843,0.9366685748,0.9303371906
0.6384795904,0.646423161,0.6321667433
0.8069601655,0.8157690167,0.8000761867
0.8563554287,0.8702759743,0.8440623283
0.8849090338,0.898127377,0.8736050129
0.9292697906,0.9359500408,0.9239073396
0.8758806586,0.8809273839,0.871807158
0.9438386559,0.9439461231,0.9437402487
0.8859297633,0.8959335089,0.8768399358
0.9121998549,0.9230009913,0.9026225209
0.9015576243,0.908156395,0.895668745
0.9172334671,0.9293636084,0.9068028927
0.8120791912,0.8324207664,0.7940284014
0.7713570595,0.7835785151,0.7604332566
0.9238042831,0.9277136922,0.9202615619
0.8712487221,0.8841853142,0.8597266078
0.829654038,0.8433024287,0.8176350594
0.9109450579,0.9215111732,0.9016535282
0.8393346667,0.8479373455,0.8316092491
0.892143786,0.9043505788,0.8814201951
0.9178786278,0.9232518077,0.9131333828
0.8927538991,0.8982162476,0.8878604174
0.9456936717,0.948086381,0.9434412122
0.8940034509,0.9052360654,0.8838534951
0.8378930092,0.8516120911,0.8257121444
0.8682528734,0.8828223348,0.8555713892
0.9022231698,0.9113194942,0.8940276504
0.8027247787,0.8216716051,0.7854872942
0.7584463954,0.7799748182,0.7395873666
0.9126625061,0.915794611,0.9098157883
0.9198210239,0.9194276333,0.9202187061
0.8963353634,0.9054208994,0.8882924914
0.9126604795,0.9214777946,0.9046772122
0.9321576357,0.9369611144,0.9277703762
0.9186854362,0.9254091382,0.9124798179
0.9382563829,0.9397090077,0.9368369579
0.9330911636,0.9350325465,0.9320162535
0.7474155426,0.7749887109,0.7231429219
0.9534421563,0.9588053823,0.9485232234
0.8844608665,0.8963141441,0.8745274544
0.8983424902,0.9076054692,0.8898534775
0.8720183372,0.8819584846,0.8630715013
0.8833045363,0.8951643705,0.8728795648
0.6563591957,0.670044601,0.6448401213
0.867416203,0.8772380948,0.8584697843
0.8506028652,0.859246552,0.8427302241
0.8553438187,0.8702318072,0.84225595
0.9047898054,0.9143207669,0.8959649801
0.8131007552,0.829903841,0.798086524
0.9109992981,0.9175674915,0.904957056
0.9246263504,0.9373173118,0.9139708281
0.8722400665,0.8833670616,0.8624107242
0.9000841379,0.9040611386,0.8963813782
0.8389540315,0.8540459871,0.8259211183
0.8856252432,0.8953374624,0.8770468831
0.8974503875,0.9061187506,0.8898192048
0.8889440298,0.8984029889,0.8806613684
0.8452688456,0.8611297607,0.8313163519
0.8441156149,0.856226325,0.8335036039
0.90829283,0.9154203534,0.9020058513
0.735745132,0.7445256114,0.728210032
0.8703486323,0.8843284845,0.8580251932
0.8579411507,0.8717365861,0.8458381295
0.8974709511,0.9073479772,0.8888835311
0.8443562388,0.8572866321,0.832556963
0.9044207931,0.9107336402,0.8985684514
0.9437554479,0.9503410459,0.9378983378
0.9291865826,0.9373838902,0.9217540026
0.8713729382,0.8840546012,0.8598012328
0.9196764827,0.9283881783,0.9118814468
0.8698039055,0.891084075,0.8512929678
0.8556941748,0.8704285622,0.8424582481
0.7790225744,0.7882609963,0.7716628313
0.8602116108,0.8691338897,0.8520590663
0.883602798,0.8938236833,0.8745167851
0.7007345557,0.7103363872,0.6930187941
0.8906032443,0.8984792829,0.883490324
0.8985744715,0.9092705846,0.8891601563
0.8868569136,0.8960829377,0.8785225153
0.858833313,0.8718384504,0.8474046588
0.9048464298,0.9122928381,0.8980794549
0.9193779826,0.9273698926,0.9121046066
0.9344139099,0.9386003017,0.9305351377
0.8841926455,0.8972959518,0.8735730648
0.7045226097,0.7130289674,0.698443234
0.8973630071,0.9041150212,0.8912762403
0.9228909016,0.9290163517,0.9171708226
0.9106792212,0.9170805216,0.9048804045
0.7173742056,0.7234050632,0.7130120397
0.8672363758,0.8808335662,0.8550021648
0.9109017253,0.921423912,0.9021098018
0.8553267121,0.8676707745,0.844804883
0.9047068357,0.9182300568,0.893022418
0.8965411782,0.9029012918,0.8905490637
0.7224852443,0.7339340448,0.7127113938
0.9186894298,0.9260697365,0.9120368361
0.9232376814,0.9327504635,0.9146345258
0.6520090103,0.6655105352,0.6409814358
0.9188325405,0.9261707067,0.912227869
0.9095394611,0.9203617573,0.8998917341
0.8890377879,0.8972361684,0.8816998601
0.6745302677,0.6842330098,0.6674072146
0.8621891737,0.8790991306,0.8482702374
0.7032283545,0.7088969946,0.6990659237
0.8324663043,0.8456662297,0.8201178312
0.8694849014,0.8781607151,0.8615814447
0.9074471593,0.9150539041,0.9008795619
0.8635133505,0.8717832565,0.8561133146
0.8341465592,0.8524841666,0.8181365132
0.7392377853,0.7594980001,0.7208276391
0.7959434986,0.8068997264,0.7859911919
0.8766279221,0.8872221708,0.8673843145
0.896581769,0.9064615369,0.8877242208
0.7105225921,0.7166444659,0.7069592476
0.8610421419,0.8794493079,0.8447927833
0.9161807895,0.9292099476,0.9051531553
0.9089598656,0.9176545739,0.9011780024
0.9329259396,0.9336016774,0.9322624207
0.7705954313,0.776230514,0.7669642568
0.7636486888,0.7852265835,0.7450585365
0.8972685337,0.9091840386,0.8866103292
0.868368268,0.8797812462,0.8579982519
0.836550355,0.8476720452,0.8265408874
0.9170557857,0.9260817766,0.9091098309
0.8984557986,0.9061570168,0.8916044235
0.9297634959,0.9369844198,0.9234616756
0.8711046576,0.8820870519,0.8611270189
0.9004695415,0.90983814,0.8922136426
0.7157697082,0.7267856598,0.7060822248
0.8681354523,0.8784561753,0.8586252332
0.8604946136,0.8687708378,0.8526999354
0.8928920031,0.9047198892,0.8826795816
0.8995061517,0.9075559974,0.8923274875
0.8600136042,0.871640265,0.8493284583
0.9248914123,0.9322273731,0.9184319973
0.7871966362,0.8085997105,0.7681223154
0.9050639868,0.9128422737,0.8980452418
0.7126541138,0.7229402065,0.7045909166
0.8797447085,0.8905845881,0.8702099323
0.8294890523,0.8410437107,0.8192567825
0.7736935019,0.7880402803,0.7607859373
0.9014366269,0.914596796,0.8902251124
0.775423944,0.7829313278,0.7692164183
0.868271172,0.8791882396,0.8584375978
0.9306964278,0.9352783561,0.9266877174
0.8850799203,0.8946793675,0.8761973381
0.8748776913,0.8820013404,0.8683730364
0.9040673375,0.9265651703,0.8862039447
0.7386295199,0.7503939867,0.7289569974
0.8858933449,0.9033163786,0.8708221912
0.8731874228,0.8834829926,0.8637743592
0.839594543,0.8528763652,0.8279631734
0.9076282382,0.9151746631,0.9011398554
0.7957379222,0.8171141744,0.7769150734
0.9292426705,0.9356180429,0.9233160019
0.7184159756,0.7293319106,0.709493041
0.8158357739,0.8278633356,0.8048822284
0.8954723477,0.9040510058,0.8877518177
0.8877540827,0.8978068233,0.8791467547
0.8874773383,0.9017996788,0.8749598861
0.9319310784,0.9388903379,0.9257153273
0.8340661526,0.8478657603,0.8214718103
0.8937579989,0.9002309442,0.8877236247
0.8930142522,0.9025458694,0.8844874501
0.8380914927,0.8510295153,0.8263729811
0.8942513466,0.9013288617,0.8877648711
0.9513927102,0.9573722482,0.946094811
0.8314680457,0.8493977189,0.8154193163
0.8015495539,0.8062101603,0.7981542349
0.801510036,0.8125798702,0.7921928167
0.8683223724,0.8828528523,0.8553532958
0.8334679604,0.8560791016,0.8137155771
0.9297831059,0.9368113279,0.9233729839
0.7274532914,0.732683301,0.7237123251
0.8786765933,0.8906404376,0.8683063984
0.8692257404,0.8795219064,0.8600931168
0.9040109515,0.9084299207,0.8998411298
0.8106419444,0.8289603591,0.7943870425
0.8930011988,0.9044010639,0.8830156922
0.7382721305,0.7731564045,0.7081227899
0.9502788186,0.955969274,0.9450930953
0.9693704247,0.9734704494,0.9657613635
0.838267386,0.8527088165,0.8256013989
0.8989495039,0.9102982283,0.8888550997
0.917373538,0.9214218259,0.9136053324
0.753600359,0.7598465681,0.7481681108
0.8502212167,0.8584913015,0.8424447179
0.8795763254,0.8946220279,0.8665362597
0.9027644992,0.916351676,0.8909430504
0.8659205437,0.8735100627,0.8590521812
0.8765406013,0.8859737515,0.8679642677
0.8395318389,0.8555166721,0.8250181079
0.9476097822,0.9492049813,0.946143508
0.886351347,0.8947299719,0.878898561
0.7345322371,0.743424952,0.72775352
0.8458586335,0.8575174212,0.8353960514
0.9119394422,0.9237076044,0.9016870856
0.918425858,0.9246923923,0.9128530025
0.8992875218,0.9067805409,0.8924201727
0.7335758805,0.7434741855,0.725228548
0.8494503498,0.8600978851,0.8397628665
0.8904039264,0.9018931985,0.8803033233
0.9903797507,0.9903797507,0.9903797507
0.8305082917,0.846211493,0.8163337708
0.8460803032,0.8646549582,0.8295825124
0.8886773586,0.8946786523,0.8831207752
0.8831868172,0.8915868402,0.8758602142
0.8698354959,0.8793603778,0.8610854745
0.7805634737,0.806728065,0.7575820088
0.8692134023,0.8836320639,0.8568472266
0.897518754,0.9048213959,0.8908697963
0.9184457064,0.9226486683,0.9144830108
0.9077472687,0.9144003987,0.9018448591
0.9012053609,0.9069245458,0.8960995078
0.8050019741,0.8154836297,0.7951190472
0.8692744374,0.8849496841,0.8555464149
0.9469714165,0.9502352476,0.9439737201
0.9230607748,0.9274412394,0.9190489054
0.9046347737,0.9104911089,0.8991891146
0.7780964375,0.7954141498,0.7625724077
0.8633731604,0.8753641248,0.8523825407
0.8652329445,0.876604259,0.854791522
0.8771160245,0.8806523085,0.8738222122
0.9502025247,0.9545278549,0.9462534785
0.8702602983,0.8814580441,0.8603307009
0.8339951038,0.8500291109,0.8204607964
0.9329445958,0.9433679581,0.9241225123
0.8803038001,0.8920742869,0.8695102334
0.8395016789,0.855861783,0.8252830505
0.6728473306,0.688888669,0.6587549448
0.8902349472,0.90103966,0.8808511496
0.8767158985,0.8860915303,0.8682137728
0.8908153176,0.9042934775,0.8793594241
0.8773214817,0.8877180815,0.867718935
0.9828854799,0.9828854799,0.9828854799
0.7314639091,0.7427759767,0.7222163081
0.7622074485,0.7698094845,0.7564917803
0.8833242655,0.8951376677,0.8727900982
0.9321231842,0.9351884127,0.9292776585
0.9064939618,0.914899826,0.8988050818
0.8737718463,0.8894591331,0.8604915738
0.819160521,0.8286979198,0.8111470342
0.8975083232,0.907779336,0.8884968758
0.9331436157,0.9415308237,0.925892055
0.9624708891,0.9648951292,0.9601997733
0.907633841,0.9176847339,0.8985651731
0.7136526108,0.7196627855,0.7106249332
0.9043720365,0.9112163186,0.8982605934
0.8817182779,0.8927797079,0.8717527986
0.7989747524,0.8156092763,0.7837958336
0.9282853603,0.933688879,0.9233689904
0.8730707169,0.8814406395,0.8656366467
0.8681419492,0.877352953,0.8602287173
0.8420652747,0.8536369801,0.8313834667
0.8793199658,0.8958408237,0.8649641275
0.7122834325,0.7165043354,0.7097644806
0.8625173569,0.8759884238,0.8504501581
0.9102125764,0.9192255139,0.9021610022
0.9403291941,0.9464620352,0.9348164201
0.86198318,0.8725950718,0.8523368239
0.9245907664,0.931904912,0.9181098342
0.8775142431,0.8862908483,0.8695302606
0.9547894001,0.9575830698,0.9522504807
0.8926976323,0.9025700688,0.8837915063
0.9020349979,0.9108308554,0.8941069245
0.8747178316,0.887747407,0.8637949824
0.9454399347,0.9489998817,0.9421240091
0.9308071136,0.9388173819,0.9236602783
0.9248859882,0.9321790934,0.9182124734
0.8165504932,0.8381058574,0.7969926596
0.8997135758,0.9121349454,0.8886998296
0.7128881216,0.7322164178,0.6972082257
0.8432693481,0.8581321836,0.8302536607
0.889577806,0.8988078237,0.8812461495
0.6918279529,0.7005850673,0.6845940948
0.796495676,0.8118937016,0.7827036977
0.8639261723,0.8763073683,0.8532061577
0.8543656468,0.8685962558,0.8421131372
0.6982809901,0.7107652426,0.6877214313
0.8444154859,0.8589763641,0.83169204
0.8407433033,0.8502599597,0.8319883347
0.8524239659,0.8670179844,0.8398361802
0.8555976152,0.8662558794,0.8457443118
0.8437739015,0.8593063951,0.8296747208
0.8706339002,0.8813433647,0.8609399199
0.9402167201,0.9436216354,0.9370375872
0.8427272439,0.8567721844,0.8298934698
0.8191558719,0.8368776441,0.8033422232
0.8438819051,0.8613752723,0.8281364441
0.851495564,0.8592890501,0.844276607
0.9439886212,0.9494810104,0.9395087361
0.9206348658,0.9259777665,0.9157028198
0.8530509472,0.8623330593,0.8446880579
0.8779172301,0.885609448,0.8710275888
0.8950538039,0.9051126838,0.8862755895
0.9064013362,0.9204572439,0.8941602707
0.8392924666,0.8580456376,0.8227961659
0.8296346664,0.8430228233,0.8174376488
0.9375883937,0.942619741,0.9329118133
0.6989433765,0.7088662386,0.6899551153
0.8145655394,0.830573678,0.8000494838
0.9312235713,0.9345975518,0.9281318188
0.835480094,0.8515600562,0.8212037683
0.8984748125,0.9157819748,0.8834152222
0.9142795801,0.9258249998,0.9050038457
0.941547513,0.9494565725,0.9344334602
0.9526592493,0.9529970884,0.9523227811
0.9170134664,0.9248085022,0.9101707339
0.8561146855,0.8780731559,0.8369403481
0.8898960352,0.8945673108,0.8855473399
0.9097799659,0.9177993536,0.9026216269
0.7130229473,0.7195565104,0.7085021734
0.8780376911,0.8888856769,0.8682321906
0.9170143604,0.9239890575,0.9108782411
0.8602252007,0.8702262044,0.8510530591
0.9125937819,0.9202666879,0.9057836533
0.8447173238,0.8603492975,0.8306376338
0.8654966354,0.8803961873,0.8525317311
0.9182979465,0.9260241389,0.9114046097
0.8417591453,0.8504363894,0.834563911
0.9210410118,0.9256597757,0.9167604446
0.9114692211,0.9196659923,0.904106617
0.8479355574,0.8534703255,0.8430212736
0.7451635003,0.7679557204,0.724381268
0.7302539349,0.736253798,0.7263730764
0.7608029842,0.786207974,0.7377762198
0.9075424075,0.9196166396,0.8970574141
0.9096603394,0.9202075601,0.9004943967
0.8122283816,0.821133256,0.8044824004
0.8920065165,0.8965937495,0.887658298
0.8596150279,0.8655545712,0.8541170359
0.892727375,0.901488483,0.884878695
0.8428063989,0.8591973186,0.8287947178
0.9325450659,0.9356094599,0.929754734
0.6955373287,0.6999471188,0.6928341389
0.9209725261,0.9299587011,0.9131186008
0.9684941173,0.9724152684,0.9649245739
0.8422948718,0.8574217558,0.8286587596
0.8872238398,0.8975589275,0.8780295849
0.8989903927,0.9067382813,0.8919397593
0.9132551551,0.9194681048,0.9075497389
0.8683581948,0.8824151158,0.8559011221
0.9083315134,0.9173675179,0.9004951119
0.9585837126,0.9599214792,0.9573224783
0.9160302877,0.9234058261,0.9092543721
0.9259431362,0.9349957108,0.9177407026
0.695089519,0.703904748,0.6892105937
0.8899570107,0.9049018025,0.8768356442
0.8391342759,0.8527561426,0.8267601132
0.8364925385,0.854868412,0.8202005625
0.9305627346,0.933655262,0.9276719093
0.9068032503,0.9190769792,0.8961291313
0.8338827491,0.8486126661,0.8209602833
0.7101767063,0.7227880359,0.6991327405
0.8944450617,0.9061657786,0.8848458529
0.6885426641,0.6988124847,0.6817968488
0.9123064876,0.9214696288,0.9040724635
