f1,precision,recall,
0.4936356246,0.4818917215,0.5071915388,
0.4468259811,0.4404270649,0.4540778399,
0.4356493354,0.4241163731,0.4488614202,
0.4569690824,0.4494171739,0.4654915035,
0.4495161474,0.44097507,0.4595537186,
0.6253917813,0.6137039661,0.639633894,
0.5611524582,0.5563060641,0.5665431023,
0.512816608,0.501494348,0.5264240503,
0.4735487998,0.4657216072,0.4827410877,
0.5367906094,0.5250275135,0.5506306887,
0.3064613938,0.3009011447,0.3129473925,
0.438662082,0.4284236729,0.4503555298,
0.3817321062,0.3766546845,0.3872645497,
0.3780413568,0.36925143,0.3881310821,
0.4143587351,0.4076171219,0.421733886,
0.495693326,0.4877105951,0.5051238537,
0.5024799705,0.4917341769,0.5153850913,
0.4964784682,0.4905591011,0.5030537248,
0.5340797305,0.5238969326,0.5455980897,
0.5785361528,0.5698675513,0.588275671,
0.5196321607,0.5104445219,0.5304597616,
0.5806260705,0.5754908323,0.5861139894,
0.5628111959,0.55439502,0.5727171898,
0.5196552277,0.5100195408,0.5304517746,
0.4635183811,0.4541645944,0.4739938676,
0.4836631417,0.4734694362,0.4952772558,
0.4971616268,0.4881596863,0.5074698329,
0.5234976411,0.5156626105,0.5324932933,
0.4540427923,0.4434858859,0.4660337567,
0.3695363998,0.3597166836,0.3806274533,
0.4019706249,0.3934702575,0.411983639,
0.4642976224,0.4560481608,0.4738889933,
0.6703596711,0.6541897655,0.6892426014,
0.5459241867,0.5384150147,0.5548285842,
0.5093311667,0.5012488961,0.5188422203,
0.4757319987,0.4671702087,0.4854061306,
0.5989954472,0.5869532228,0.612621665,
0.5320811868,0.5233643055,0.5421721935,
0.4103824198,0.4013591409,0.4213757813,
0.4006798267,0.3943946362,0.4080369473,
0.5177608728,0.5110999942,0.525413096,
0.4796710312,0.4658773243,0.4960587025,
0.516749084,0.513448,0.5203310251,
0.3338903785,0.3240203857,0.3458424211,
0.5459122658,0.53525424,0.5580543876,
0.4393559098,0.4265009463,0.4542894959,
0.4055722058,0.3923758864,0.4216238558,
0.491283983,0.4805836976,0.5044537187,
0.3152942061,0.3012703657,0.3322523832,
0.4979453981,0.4903069437,0.5067414045,
0.5706185699,0.564897418,0.5771846771,
0.5555216074,0.5442641973,0.5689345002,
0.5414480567,0.5407349467,0.5423689485,
0.5081157684,0.4993831217,0.5182360411,
0.4522180259,0.4493251741,0.4558831751,
0.5966171622,0.5877915621,0.6064059734,
0.5547729731,0.5494795442,0.5605296493,
0.3883246183,0.3780633807,0.400144279,
0.538194716,0.5299526453,0.5475955009,
0.4804020524,0.4714314342,0.4904913902,
0.6033388972,0.5920563936,0.6164221764,
0.5015557408,0.4973766208,0.5060625672,
0.3715992272,0.3666841984,0.3770695627,
0.6094414592,0.5976063013,0.6229887009,
0.5157105923,0.5100226402,0.522352457,
0.5042683482,0.4977626503,0.511400044,
0.5533095598,0.5448529124,0.5627886653,
0.5119180679,0.5003036261,0.5253609419,
0.5111079812,0.5066456199,0.5159001946,
0.4484137595,0.4397757947,0.4584051669,
0.3295560777,0.3189645112,0.342014581,
0.5082737803,0.5001151562,0.5174001455,
0.5955367088,0.5847303271,0.6080048084,
0.4257520139,0.418220073,0.4344148934,
0.5780054331,0.5629561543,0.595531106,
0.4269563258,0.4173132181,0.4388436079,
0.4781227112,0.4584846795,0.5018464327,
0.6190354228,0.6062645316,0.6332868934,
0.5320042372,0.5251669288,0.5399197936,
0.4777593017,0.470436275,0.4862723053,
0.7022747397,0.6976398826,0.7072091699,
0.5923624635,0.5817199945,0.6044487357,
0.462852031,0.4532009959,0.4739007354,
0.5139225721,0.5133147836,0.5145407915,
0.3949733078,0.3896193206,0.4011848271,
0.5931044221,0.5875030756,0.5994589329,
0.5701980591,0.5607870221,0.5804374218,
0.496268481,0.4838037491,0.5102980733,
0.7444999814,0.7288361788,0.7624464631,
0.4475124776,0.4420334995,0.4535397887,
0.5759272575,0.568751514,0.5839287639,
0.4714309275,0.4593428969,0.4857881665,
0.3135771453,0.3051311672,0.323412329,
0.6104630828,0.5941929221,0.6287332177,
0.4101318717,0.3967451155,0.4264767468,
0.5466987491,0.5422465205,0.5521839261,
0.6459198594,0.6429746747,0.6500725746,
0.4783408344,0.4712491035,0.4860160649,
0.5250597,0.5196864605,0.5312794447,
0.3007404208,0.2970846891,0.3048638105,
0.5393240452,0.5250886083,0.5559666157,
0.4230691791,0.4174626172,0.4291842878,
0.4250886142,0.421949476,0.4285881221,
0.5355058312,0.5244030356,0.5485817194,
0.4616746902,0.4447893202,0.4811016023,
0.4474300444,0.4403658211,0.455637902,
0.5056340098,0.4977327287,0.5146023631,
0.6096487045,0.5924034715,0.6300228238,
0.5393344164,0.5279188156,0.5530339479,
0.4298247099,0.4250221848,0.4353934526,
0.5763405561,0.5688013434,0.5851309299,
0.5730647445,0.5658606291,0.5812923908,
0.6373226047,0.6270525455,0.6492743492,
0.3520296216,0.3451703489,0.3600578308,
0.4438751042,0.4376887381,0.4508729279,
0.5933771729,0.5833958387,0.6047061682,
0.541787684,0.5385303497,0.5454021096,
0.4453067482,0.4311516285,0.462461859,
0.5691635013,0.5577872396,0.5826483369,
0.589464426,0.5783195496,0.6014890075,
0.3953416348,0.3815372884,0.4109621942,
0.5633354783,0.5572565198,0.5703299642,
0.6205763221,0.6027705073,0.6417278051,
0.3941994309,0.3917804062,0.396879524,
0.5460922122,0.5347849727,0.5592370629,
0.4104965925,0.4027995169,0.4191267192,
0.6576139331,0.6550725698,0.6602909565,
0.5917726159,0.5828571916,0.602591455,
0.4136637151,0.406720072,0.4217342138,
0.7610669136,0.7492336631,0.7746586204,
0.4976791441,0.4942961931,0.5014215708,
0.4736584425,0.4660410285,0.4821960926,
0.6248860955,0.6118550301,0.6392791271,
0.505759716,0.4911796153,0.5226109028,
0.561348021,0.5546087027,0.5687063932,
0.5286775231,0.5049311519,0.5564211011,
0.403460294,0.3931826949,0.4155263901,
0.6386050582,0.6219065785,0.6583029628,
0.6461964846,0.6359095573,0.6579222679,
0.5712829232,0.5627657771,0.5812774301,
0.4899663329,0.4785415232,0.5034641027,
0.4784120619,0.4719596207,0.4857841432,
0.4917046428,0.4819461405,0.503006041,
0.5838835835,0.5771472454,0.5914827585,
0.4873745739,0.474961549,0.5022711158,
0.4083727598,0.4047394991,0.4124678373,
0.6031890512,0.5983917713,0.6084794402,
0.4839087129,0.4777345657,0.4909583926,
0.5075522065,0.5047395229,0.5105106235,
0.4938762188,0.4877597094,0.5008240342,
0.6161085367,0.6116654277,0.6206710935,
0.538027823,0.5294971466,0.5478754044,
0.4766283035,0.4608126581,0.4953576028,
0.5801661611,0.5804204941,0.5801802874,
0.4837554097,0.4736314118,0.495228529,
0.5013984442,0.4961982965,0.5071218014,
0.4466103613,0.4344096482,0.4609072506,
0.4323390126,0.4233518243,0.4425206184,
0.5140917897,0.5050263405,0.5247978568,
0.4334205985,0.4247514307,0.4435991943,
0.5082566142,0.5014762282,0.5160940886,
0.449264884,0.4456985891,0.453204453,
0.550732255,0.5379415751,0.5655174255,
0.4713929594,0.465772301,0.4777056873,
0.5952334404,0.5866541862,0.6045789719,
0.5426564217,0.5405284762,0.5448436737,
0.4158569276,0.4108223319,0.4216841757,
0.5618833303,0.5478621721,0.5777212381,
0.5561999083,0.5533063412,0.5592356324,
0.5302468538,0.5264138579,0.5344138145,
0.4459121525,0.4361457229,0.4573884308,
0.5430819988,0.5311136842,0.5559859276,
0.4973877668,0.4871857762,0.5095272064,
0.4815900922,0.4723720253,0.4917656481,
0.4112868607,0.4055517316,0.4181184769,
0.7237330079,0.7219102979,0.7258272171,
0.4413624704,0.4319438934,0.4521819353,
0.4746804237,0.4607046247,0.4906150699,
0.4823669195,0.4722033739,0.4939138889,
0.5886306167,0.5779015422,0.6011623144,
0.5067780614,0.5042504072,0.5095846653,
0.5952572823,0.585357666,0.6065633893,
0.5419980884,0.5402231812,0.5441285372,
0.465657413,0.4559372067,0.4762936532,
0.3658703566,0.3472395539,0.3882522881,
0.5243359804,0.5214237571,0.5276430845,
0.4569281936,0.451780349,0.4625866413,
0.5817915797,0.5672931075,0.5983483791,
0.5225203633,0.5177153349,0.528008163,
0.4318997562,0.4147810936,0.453074187,
0.5271097422,0.5230851173,0.5315564871,
0.5009444952,0.4967797697,0.5057193637,
0.558377862,0.5580544472,0.5593089461,
0.4979206026,0.485596776,0.5116249323,
0.5122714639,0.4984467626,0.5279688239,
0.7431156039,0.7325380445,0.754611969,
0.4294016361,0.4174339473,0.4434565306,
0.5638552308,0.5586798191,0.569506526,
0.6467787623,0.6374198198,0.6571878791,
0.5102255344,0.5079042912,0.513021946,
0.4254055619,0.4158661962,0.4365465343,
0.5000623465,0.4916208684,0.5093539953,
0.4955561161,0.4846928418,0.5086765885,
0.4044661522,0.3938538134,0.416911602,
0.4838283956,0.4719724655,0.4980790615,
0.6177016497,0.6116200686,0.6247782111,
0.4843106568,0.4767389596,0.4926191568,
0.5613238215,0.547736764,0.57651335,
0.6391666532,0.6278120875,0.6518791318,
0.5185536742,0.5118816495,0.5259462595,
0.4195685983,0.4184176326,0.42078951,
0.5900731683,0.5831751227,0.5976544619,
0.4647062719,0.46047014,0.4694105983,
0.5019266605,0.4908925891,0.5142444968,
0.4534529448,0.4449188411,0.4633517563,
0.4758143127,0.4695445001,0.482417345,
0.431987226,0.4246372283,0.4401815534,
0.5292364359,0.5205744505,0.5388424993,
0.667796731,0.6558545828,0.6811456084,
0.476208657,0.4692440927,0.4836189747,
0.4421545267,0.4392997026,0.4451165497,
0.4315214157,0.4290024042,0.4347358942,
0.5821614861,0.567953527,0.598397553,
0.4800876975,0.4722206295,0.4886904061,
0.5045051575,0.4962469637,0.5134976506,
0.3006954193,0.295112282,0.3067232668,
0.4458076358,0.4374317229,0.4551546574,
0.6232818365,0.6114460826,0.6368639469,
0.5208935142,0.5103811026,0.5333673358,
0.5698317289,0.5543931723,0.5877453089,
0.4901877046,0.4841880798,0.4970668554,
0.6014206409,0.5924524069,0.6130629778,
0.6320614815,0.6202462912,0.6450365186,
0.4915281236,0.4817107916,0.5027310252,
0.5616211891,0.5567484498,0.5672675371,
0.4593488872,0.4486346245,0.4714697599,
0.5560061932,0.5526242852,0.5606435537,
0.5564646721,0.5470588207,0.5668237805,
0.4626885653,0.4482321143,0.4793937206,
0.5662280917,0.5583338737,0.5751984715,
0.4413015544,0.4311122298,0.4535517991,
0.4543736577,0.4440275133,0.4662004411,
0.558775723,0.5509770513,0.5675797462,
0.5706495643,0.559476912,0.5830827355,
0.5560706258,0.5495040417,0.5632235408,
0.3802346587,0.3735806942,0.3878115416,
0.4187189639,0.4076592028,0.4316464961,
0.524014473,0.5122637153,0.5385117531,
0.492619127,0.4889775217,0.4968842268,
0.7388262153,0.7244334817,0.7545140386,
0.6109977365,0.603687942,0.6188668609,
0.5394960642,0.5322848558,0.5477155447,
0.5243326426,0.5232183933,0.5256871581,
0.5209430456,0.5079506636,0.5365498066,
0.3969933689,0.3922916949,0.4021568298,
0.3866901994,0.3787424862,0.3960191905,
0.7129025459,0.7018297315,0.7255770564,
0.678883791,0.6727430224,0.6857255697,
0.5791839957,0.5667735338,0.5931907296,
0.4126776159,0.401012361,0.4265058041,
0.4990357757,0.4879664481,0.5116218328,
0.5110718012,0.5020685196,0.5208126307,
0.6106255054,0.6062904,0.6152969003,
0.471626848,0.4653897285,0.4783292711,
0.4619300961,0.4463367462,0.4800717533,
0.5310370326,0.5222093463,0.5409114361,
0.4174802005,0.406719476,0.430529952,
0.5185514688,0.5113745332,0.5267812014,
0.5575045347,0.5396721959,0.5786603093,
0.47716254,0.4699551761,0.4852034748,
0.7523069978,0.7375052571,0.7689221501,
0.5033748746,0.4944964647,0.5136159062,
0.4486795366,0.4368032515,0.4624286592,
0.4856168032,0.4752211571,0.4973671138,
0.5102196336,0.5056661367,0.5152746439,
0.3937853277,0.3886802495,0.4000615776,
0.6238822937,0.6151713133,0.6334634423,
0.3691737354,0.3575844765,0.3830288053,
0.3906302154,0.3807410002,0.4019857645,
0.5265156031,0.5195861459,0.5346515179,
0.5511671901,0.5396374464,0.5642392039,
0.3690965772,0.3634547591,0.375304997,
0.4209890962,0.4163068831,0.4264085591,
0.6324571967,0.6274731755,0.6378401518,
0.4270581603,0.4235597253,0.4310907423,
0.4014728963,0.3880872428,0.4177583158,
0.4119735658,0.4040424526,0.4211133718,
0.554803431,0.549621284,0.5602919459,
0.4956152737,0.4860481918,0.5064331889,
0.5665453672,0.542448163,0.5946332216,
0.5440548658,0.5285633206,0.5624805093,
0.4722443521,0.465986073,0.4790421426,
0.5138524175,0.5050910711,0.5238696933,
0.3646725416,0.3541437984,0.3767173886,
0.5159538388,0.5113885403,0.5210160017,
0.4774855673,0.460601896,0.4973586202,
0.4145568609,0.4109604359,0.4186830521,
0.4916099608,0.4851863682,0.4990752339,
0.4773097634,0.4698575139,0.4856105447,
0.4356496036,0.4295244515,0.4425372183,
0.4778517485,0.4706882536,0.4858966172,
0.4669079781,0.4586266279,0.4759282768,
0.5817404389,0.5718923211,0.5924113393,
0.5577735305,0.5530162454,0.5632017255,
0.5563781261,0.5426504016,0.5720259547,
0.4438079,0.440479368,0.4473874867,
0.6096841693,0.5988448858,0.621848166,
0.653875351,0.6432092786,0.6658329964,
0.5393998623,0.5265746713,0.5550567508,
0.3949181736,0.3861218691,0.4052481353,
0.5101344585,0.5070690513,0.5135724545,
0.5662712455,0.5548098087,0.5791763663,
0.4990108907,0.4918692112,0.5068335533,
0.445941925,0.4364578128,0.4570709467,
0.5261756182,0.5222488046,0.5303272605,
0.46229285,0.4512849152,0.4750922322,
0.4287676811,0.4184769094,0.440549016,
0.4660999179,0.4621496797,0.4703908563,
0.7243357897,0.7144365907,0.7351053953,
0.6014401913,0.5986249447,0.604462266,
0.4176002741,0.4122777879,0.42337358,
0.543181777,0.5263853073,0.5626727343,
0.4728583395,0.461887747,0.4856152833,
0.5743945837,0.5608482361,0.5891900659,
0.4985021353,0.4868897498,0.5121992826,
0.5469591618,0.5432167053,0.5510867238,
0.3608764708,0.3526545167,0.371153295,
0.5999499559,0.5931640267,0.6076439023,
0.5474277139,0.5357908607,0.5603678226,
0.4367542565,0.423530072,0.4521467388,
0.5309067369,0.5112318993,0.5540950894,
0.6041761637,0.5934144855,0.6166390181,
0.6523089409,0.6453151107,0.6603463292,
0.5800740719,0.5647336841,0.5971599817,
0.4306055009,0.4226261675,0.4398467243,
0.5085792542,0.5022872686,0.5157824755,
0.3014827669,0.2959752679,0.307962805,
0.565833509,0.5542414188,0.5794249177,
0.4755863249,0.4634227753,0.489872247,
0.3726935685,0.3664704859,0.3799003959,
0.4082981944,0.3983390927,0.419497937,
0.514300406,0.5065196157,0.5228005648,
0.6097181439,0.6021966934,0.6184290051,
0.4513746798,0.4389686584,0.4656244218,
0.5539577603,0.5516422391,0.5564202666,
0.6187934875,0.6121570468,0.6258535981,
0.6022728682,0.5925869346,0.6132724285,
0.5873259902,0.5776888132,0.598726511,
0.4933004081,0.4837035835,0.5044951439,
0.7104896307,0.7031942606,0.7187197804,
0.3857376873,0.3812389672,0.3906756639,
0.4671918452,0.4553757906,0.4811520576,
0.5393561721,0.5325685143,0.5469310284,
0.6019280553,0.5966302752,0.6078559756,
0.4747645259,0.4668563008,0.4835686088,
0.4923512042,0.4781496525,0.5090094805,
0.6290624738,0.6163896918,0.6452913284,
0.5053482056,0.497274965,0.514627099,
0.7244597077,0.7192345262,0.7302752137,
0.4941822588,0.4820484519,0.508569479,
0.50974828,0.5012332797,0.5195983648,
0.4022648335,0.3958724737,0.4095152617,
0.4402198792,0.4286342859,0.4529034495,
0.4878047407,0.4737867713,0.5039362311,
0.6651855707,0.6526699066,0.6797298789,
0.4779706895,0.470592469,0.486023128,
0.4613503218,0.4505929053,0.4736877978,
0.4865430295,0.4722875059,0.5033318996,
0.6222120523,0.6124008298,0.6331238151,
0.493158102,0.482937485,0.5046577454,
0.5019596219,0.4931235015,0.5125986338,
0.5886722803,0.577126801,0.6014140844,
0.6514309049,0.6388412118,0.6656639576,
0.4960909784,0.4915146232,0.5014222264,
0.3299383223,0.3284381926,0.3317041397,
0.5305592418,0.5235356092,0.5388907194,
0.6843701601,0.6807900667,0.6887122393,
0.520047307,0.5082770586,0.533192277,
0.5577834249,0.549376905,0.5673053265,
0.408390373,0.3933365643,0.4265846312,
0.4277769029,0.4152465463,0.4421698451,
0.386290282,0.3749625385,0.3991741538,
0.6737350225,0.6655724049,0.6826969981,
0.5427061915,0.5335726738,0.5529537201,
0.5617421865,0.5556688905,0.568139255,
0.4564713538,0.4521818161,0.4611254632,
0.4794962704,0.4718080461,0.4881262481,
0.4740470052,0.4635684192,0.4856559932,
0.5456029177,0.5413851738,0.5503031611,
0.510199368,0.5006916523,0.5213659406,
0.5936496854,0.583786726,0.6047794223,
0.5651322603,0.5570810437,0.5741329193,
0.5149294138,0.5058671832,0.525026083,
0.523060441,0.5156632066,0.5312987566,
0.4630246758,0.4542068839,0.4732879102,
0.4007582068,0.3936548531,0.4085633159,
0.6873949766,0.675375104,0.7016313672,
0.4018462598,0.3892408013,0.4168753028,
0.5513880849,0.5406934619,0.5636146069,
0.4419032633,0.4318617284,0.453429848,
0.7168685198,0.7138063312,0.7200311422,
0.5194783211,0.5074052215,0.5336068869,
0.4543384016,0.4472942352,0.4621390402,
0.4862517416,0.4745158255,0.4998285174,
0.37308231,0.3602566123,0.3879165947,
0.4622061551,0.4496130049,0.4768512249,
0.5233402848,0.5153965354,0.5322133303,
0.5240260959,0.5103922486,0.5394743085,
0.4895313382,0.485332042,0.4939735532,
0.5383256674,0.5292338729,0.5486537218,
0.3659612536,0.3608035445,0.3715947568,
0.626493454,0.6193432808,0.6346131563,
0.4974057674,0.4841674268,0.5128129721,
0.5139793158,0.5019914508,0.5276072025,
0.5004623532,0.4837245941,0.5197927952,
0.40925318,0.4031784236,0.4163736105,
0.4488459527,0.439691931,0.4588262737,
0.417342484,0.4094661176,0.4265706241,
0.4111285508,0.394732058,0.4314285219,
0.5981660485,0.5852308869,0.6130735278,
0.5507872701,0.5391448736,0.5638085604,
0.4251441658,0.4092629552,0.4432270825,
0.547270596,0.5392740965,0.5567162037,
0.428650707,0.4188461304,0.4397527874,
0.4768220484,0.4717259109,0.4821752906,
0.5288907886,0.5155401826,0.544146359,
0.7128358483,0.7005999088,0.7264614105,
0.446680665,0.4332059622,0.4624435008,
0.3129866719,0.2994328737,0.329010576,
0.5325737596,0.5222324133,0.5442045927,
0.6746743917,0.6702817678,0.6792954206,
0.3737357259,0.3615456522,0.3875537217,
0.4196430743,0.4128753245,0.4278471172,
0.4763905704,0.4688993096,0.4849140048,
0.5521565676,0.5408114195,0.5651038885,
0.5208431482,0.5079053044,0.5357038379,
0.5564318895,0.5429328084,0.5716341734,
0.5716799498,0.5666102767,0.5772047639,
0.5852144957,0.5787310004,0.592299521,
0.6034737229,0.588624239,0.6202633977,
0.4940007329,0.4843547344,0.505337894,
0.5074329376,0.4976108074,0.5187988877,
0.5512499809,0.5388643146,0.5658495426,
0.4753865302,0.4637322724,0.4886330962,
0.5245953798,0.5252524614,0.5239634514,
0.5003608465,0.4925791621,0.5086654425,
0.5892187357,0.5813341737,0.5982493162,
0.6067851186,0.6011443138,0.6132010818,
0.6041433811,0.5978031754,0.6108770967,
0.4982684851,0.4895749092,0.5079064369,
0.5133310556,0.5047684908,0.5236602426,
0.5143675804,0.5062616467,0.5242379904,
0.4554682672,0.4528308809,0.4583382607,
0.7050065994,0.6860384941,0.7259984612,
0.4356144071,0.4283773899,0.4440385699,
0.4253744483,0.4179816842,0.433922857,
0.4523360133,0.4437580109,0.4618028998,
0.4832616448,0.4738318324,0.4941533804,
0.3690886199,0.3583157957,0.3817710876,
0.2891480029,0.2778237164,0.302223593,
0.4850508571,0.4756510556,0.4955452681,
0.5360709429,0.5269430876,0.5461329222,
0.4747979045,0.462120831,0.4900197685,
0.6139553189,0.6022466421,0.6271212101,
0.4671843052,0.4587310255,0.4770092666,
0.4284980297,0.4171594083,0.4414617121,
0.5491887927,0.5392571092,0.5605104566,
0.6384261847,0.6224299073,0.656429708,
0.6283418536,0.6169865131,0.6411168575,
0.4145646095,0.4050475657,0.4254525006,
0.4412478507,0.432072103,0.4522270262,
0.3294824064,0.3195239305,0.3408701122,
0.5420998335,0.5306040049,0.5548503995,
0.4217225313,0.4117698967,0.4330356717,
0.3780647814,0.3681094944,0.3895847797,
0.5119689703,0.5087757707,0.5159296393,
0.4628582597,0.4535132051,0.4735272825,
0.5010503531,0.4837486744,0.5211952329,
0.4373059571,0.4250618219,0.4516984522,
0.4299704432,0.4225182533,0.4389440417,
0.5009797812,0.4911624491,0.5122452378,
0.5809865594,0.5737326741,0.5892401934,
0.703056097,0.6979999542,0.7086670995,
0.6509107351,0.6471712589,0.6550087929,
0.4978480935,0.4814304411,0.5182950497,
0.3379877508,0.3333028853,0.3433536887,
0.6418425441,0.6342431307,0.6506254077,
0.590970695,0.5791098475,0.6041324735,
0.6311708093,0.6145691872,0.6505385041,
0.5747637749,0.5659677386,0.5842564106,
0.2911048532,0.2805588245,0.3040058315,
0.5318655372,0.519564569,0.5459053516,
0.474483192,0.4699019194,0.4800287783,
0.648367703,0.6312530637,0.6686789393,
0.4059287906,0.3992431462,0.4134516716,
0.4674740732,0.4632320702,0.4720013142,
0.36649701,0.3576657176,0.3769926429,
0.6051822901,0.5993925333,0.6115537286,
0.4342625439,0.4237710536,0.4463506043,
0.3868868053,0.3836957812,0.3904168904,
0.6065375209,0.5983614326,0.6174921989,
0.4056533277,0.3995438218,0.4127129912,
0.6768984199,0.6679853797,0.6866754889,
0.5285634995,0.5154954195,0.5430857539,
0.3698998392,0.3633880615,0.377656579,
0.6854829788,0.6732925773,0.6997392178,
0.4610225856,0.4582228959,0.4643492401,
0.498454839,0.4896834195,0.5081956387,
0.5152439475,0.5042049289,0.5278440714,
0.5198743939,0.5072541237,0.5338439345,
0.5417075157,0.5317867994,0.552775979,
0.6065950394,0.5961857438,0.6177309752,
0.5925834179,0.5788967013,0.6077039242,
0.4407674372,0.4305446148,0.4530314505,
0.5674276352,0.5569136143,0.5791215301,
0.4745517075,0.4726513028,0.4767674208,
0.4676580131,0.4587780833,0.4780779183,
0.5297212005,0.521535635,0.5389121771,
0.5460444093,0.5304911733,0.5636948347,
0.427691102,0.4230882823,0.4332905412,
0.55212605,0.5453595519,0.5598325133,
0.5569677949,0.5508307219,0.5638584495,
0.5132099986,0.5043089986,0.5243893862,
0.5454152822,0.5307432413,0.5628631115,
0.4867529273,0.4773147106,0.4973876178,
0.4908347726,0.4835826457,0.4992130697,
0.5260775685,0.5137216449,0.5399922729,
0.4267484844,0.4196977615,0.4350925684,
0.5603544712,0.5476589203,0.5754109621,
0.4780189097,0.4675928652,0.4901889563,
0.6486831307,0.6391568184,0.6594247222,
0.53613168,0.5174744129,0.5584105253,
0.3021050096,0.2961629331,0.3088402152,
0.650754571,0.6474373341,0.6551688313,
0.4655692279,0.4590268731,0.4730611145,
0.6635044813,0.6490889788,0.6796699762,
0.5582063794,0.5522899032,0.5657358766,
0.5499361157,0.5405021906,0.5605300069,
0.5953276753,0.5828726888,0.6090410948,
0.5519576073,0.5422611237,0.5629835725,
0.4895388782,0.4838920534,0.4964384735,
0.5354140401,0.5265942812,0.5455647111,
0.5236554146,0.5193896294,0.5283771157,
0.5091885924,0.4971004725,0.5234214067,
0.5125883818,0.5060166717,0.5197035074,
0.6202094555,0.6099436283,0.6322773695,
0.4643208385,0.4574982524,0.4724213183,
0.5568788052,0.5521597862,0.5623577833,
0.3625696003,0.3518453538,0.3756676018,
0.5361767411,0.5314086676,0.5412830114,
0.4007331133,0.3927408457,0.409733355,
0.5059176683,0.5024718046,0.5098384619,
0.5519136786,0.5447044373,0.560454309,
0.5026350617,0.4911517203,0.5160042048,
0.5202281475,0.50892663,0.5327822566,
0.4718077183,0.4586262107,0.4869180024,
0.518781662,0.5128857493,0.5254698992,
0.5421338677,0.5354220271,0.549433589,
0.4379936457,0.4329435229,0.4436221421,
0.481921047,0.4742462337,0.4913653135,
0.5825158358,0.5732550025,0.5931355953,
0.4453176558,0.4336474836,0.4588680863,
0.4504260719,0.4387852848,0.4642077386,
0.4387463629,0.4262973964,0.4531742334,
0.462485671,0.450286597,0.4768213928,
0.4829574823,0.4742519557,0.4926357269,
0.5112454295,0.5032749176,0.5199380517,
0.4565989673,0.4430213273,0.4723930359,
0.5736439824,0.5700984001,0.5773634911,
0.4818723798,0.4750151336,0.4893438518,
0.3910994828,0.383764118,0.3996323943,
0.4853097498,0.4748878479,0.497600168,
0.4409003854,0.4308298826,0.4530631602,
0.5062262416,0.4881476462,0.52687186,
0.5512411594,0.5400234461,0.5641148686,
0.4627614617,0.4484787583,0.479452461,
0.3775581717,0.3740181029,0.3814793825,
0.5170032382,0.4996359944,0.5371900797,
0.4696856439,0.4586099386,0.4822544754,
0.4687387049,0.462659061,0.4754941165,
0.6532279849,0.6480597258,0.6589978933,
0.4106256068,0.4031731486,0.4189902246,
0.6973276138,0.6807235479,0.7158367634,
0.5045133829,0.4939680398,0.5166945457,
0.4660446346,0.4598929286,0.4729200602,
0.2731190026,0.2678301632,0.2790764868,
0.4234656394,0.4185103476,0.429261446,
0.4953383505,0.4749470949,0.5184827447,
0.5050299168,0.4939464629,0.5177164078,
0.6045874953,0.5986276269,0.6112644076,
0.5793554783,0.5645493865,0.5966052413,
0.5136342645,0.5009432435,0.5281062722,
0.4204453528,0.4149130285,0.4263601899,
0.4134424329,0.4036037326,0.4250943661,
0.5241295099,0.5109102726,0.5387260914,
0.6338370442,0.6205698848,0.6485763192,
0.7948153615,0.7861892581,0.8047968149,
0.7492685318,0.7381181717,0.7618514299,
0.5711447001,0.5615214705,0.5825687051,
0.4270819426,0.4199311733,0.4357103109,
0.4364130795,0.4299140275,0.4436027706,
0.6924014688,0.6862598658,0.6989818215,
0.4464598894,0.4419778287,0.4516076446,
0.6064640284,0.5973354578,0.616941154,
0.5572615266,0.5472958088,0.5683317184,
0.4440527856,0.4364254773,0.4526313841,
0.6130411625,0.6016270518,0.6260780096,
0.4126810431,0.3907012343,0.4386952519,
0.4169203043,0.4103761315,0.4240736663,
0.5966218114,0.5878369212,0.6061271429,
0.5931383967,0.5842279196,0.603235364,
0.4710578918,0.4658392966,0.4767935276,
0.512280941,0.5070210695,0.5182125568,
0.4825308621,0.4746794999,0.4914462268,
0.4955430925,0.4863602817,0.5060902238,
0.4035290182,0.3972887695,0.4105982184,
0.4022755921,0.3951945007,0.4105077088,
0.4533473849,0.441131264,0.4676975012,
0.5706819892,0.5568679571,0.5866684914,
0.509753108,0.5051036477,0.5150473714,
0.5568247437,0.5440989733,0.5715250373,
0.590305686,0.5830192566,0.5983465314,
0.4501449168,0.4426992536,0.4589813948,
0.5157781839,0.511410296,0.5205031037,
0.4855772555,0.4783598483,0.494010061,
0.5289268494,0.521445334,0.5373597145,
0.4815890193,0.4733931422,0.4908992648,
0.5157130361,0.5039521456,0.5294880271,
0.3853313625,0.3747863472,0.3984981775,
0.5016797781,0.4947596192,0.5097717047,
0.4306048751,0.4256532192,0.4361745417,
0.353702724,0.3496168256,0.3582540452,
0.4009555876,0.3914731145,0.4119668007,
0.5489606857,0.5397894382,0.5590604544,
0.7295822501,0.7230812311,0.7367884517,
0.4978221953,0.4855263233,0.5129240155,
0.4756920934,0.4670094848,0.4854438603,
0.5338327289,0.5247889757,0.5447336435,
0.4545950294,0.4476271868,0.4626184404,
0.4776260853,0.4675076604,0.4894866943,
0.4895023108,0.4808005691,0.499165386,
0.6136946082,0.6122264862,0.6152187586,
0.5475226045,0.5438296795,0.5516830087,
0.5651473999,0.5579427481,0.5730853081,
