f1,p,r
0.5011473894,0.4863595665,0.5180837512
0.5509079099,0.5406534076,0.5626671314
0.6288493276,0.6137037873,0.6463181376
0.6388420463,0.6234711409,0.6562955976
0.4514643848,0.4356300235,0.4690022469
0.3814265132,0.3725794554,0.3910758197
0.5372650623,0.5214703679,0.5552464724
0.4599169195,0.447456032,0.4740281105
0.4327850938,0.4174444973,0.4505161345
0.6008497477,0.5879788399,0.6148658991
0.4377605915,0.4234097302,0.454300493
0.4155745208,0.4039464295,0.429179728
0.5910384059,0.5737988949,0.6108788848
0.3929814994,0.3804748058,0.4072482586
0.4882825315,0.4736860394,0.5052338243
0.4488602579,0.4364688098,0.4633439779
0.4137661755,0.4045846164,0.42374596
0.4819663465,0.4729851484,0.4926092923
0.4914060533,0.4788476825,0.5052037835
0.4895343781,0.4694502056,0.5125678778
0.5412957072,0.5298345685,0.5549385548
0.454411298,0.4399223328,0.4710027277
0.558119297,0.5447180271,0.5735502839
0.5374514461,0.519988656,0.5570656657
0.3990793228,0.3882240653,0.4118511975
0.3606770933,0.3514743149,0.371003896
0.4599927664,0.4488935471,0.4724078774
0.5782876015,0.5585208535,0.6004024744
0.4964025319,0.4819685221,0.5133115649
0.4440264702,0.4366180301,0.4522774816
0.4895145297,0.4739821255,0.5072041154
0.5121684074,0.4979194999,0.528678298
0.5209658742,0.5069354177,0.5368179083
0.4788226187,0.4663034081,0.4926152229
0.3470581472,0.3315564692,0.3652043939
0.5391836762,0.5208899975,0.5599804521
0.523311317,0.517568469,0.5295130014
0.5099600554,0.4888300896,0.5341517329
0.5273563266,0.508746624,0.5485720038
0.4880818725,0.4788179398,0.4984989762
0.4487347305,0.4401775301,0.4585182965
0.4498913884,0.4374349415,0.463999033
0.4838202894,0.4716034234,0.4980084896
0.4737094641,0.4602009654,0.4888400137
0.4474559724,0.4342319071,0.4628959596
0.4231767654,0.4134771526,0.4339658916
0.6003546119,0.577324152,0.6262242794
0.488147676,0.4730067551,0.5049791932
0.5167902708,0.4987418056,0.5383074284
0.5957533121,0.5729939342,0.6220817566
0.473033756,0.4494201243,0.5007792711
0.3500844836,0.3318118453,0.3719556034
0.5701909661,0.5661242604,0.5745106339
0.450217247,0.4378331006,0.4646006823
0.5188292861,0.5006560683,0.5400177836
0.4080060124,0.3955353796,0.4223730266
0.4415363669,0.4253450036,0.4604800344
0.5829244852,0.5665035844,0.6016617417
0.5718662739,0.5597254038,0.5855636001
0.4572277963,0.445766747,0.4704960883
0.5790761113,0.5581095219,0.6030504704
0.4863959849,0.4731294513,0.5014079809
0.4951350689,0.4751092196,0.5184363723
0.4480995238,0.4387537539,0.4587953985
0.5217610002,0.5153717995,0.5297742486
0.4548892975,0.4374307692,0.4756520987
0.3510040939,0.3349793255,0.3695618808
0.4811044633,0.469858557,0.4939479828
0.5698617101,0.5550043583,0.5867913365
0.4337202907,0.4196014106,0.4496749043
0.4815486968,0.4670935571,0.4980166256
0.5815677643,0.5804284811,0.5832963586
0.591426909,0.5719992518,0.6131967902
0.3411867619,0.3328583837,0.3505124748
0.608690083,0.5975221395,0.6208043694
0.4885289073,0.4703992903,0.5096233487
0.478439182,0.4637718797,0.4952075183
0.4203410447,0.4076812565,0.4346159101
0.4243784249,0.411324054,0.4391077459
0.4749722481,0.4595330954,0.4927607775
0.4391236305,0.4260826111,0.453918457
0.5265775919,0.5018670559,0.5547065735
0.5029916167,0.4987884462,0.5081003308
0.5212825537,0.5112017989,0.5329868793
0.6198471189,0.598792851,0.6442068219
0.4916639328,0.476085037,0.5093188286
0.452737987,0.440592438,0.4662571549
0.3936086893,0.3856568635,0.4024012685
0.437631309,0.4181639552,0.4602082372
0.4068840444,0.3930198848,0.4230882227
0.4135105908,0.3956187367,0.4347874522
0.5414094329,0.5297134519,0.554137826
0.5118108988,0.4967699051,0.529196918
0.4408387542,0.4308195114,0.4522487223
0.4630938172,0.4434143007,0.4863850772
0.5496346951,0.5342442393,0.5670511723
0.5211621523,0.5034564734,0.541311264
0.5240758657,0.508290112,0.5423737764
0.4480013251,0.4400182366,0.457275629
0.5150562525,0.4959313571,0.5365812182
0.5534309745,0.5364217162,0.5724535584
0.5126702189,0.4950217903,0.5325989723
0.4433275461,0.4272431731,0.462050885
0.3208778501,0.312740624,0.3296588957
0.4755997658,0.4604982436,0.4928763211
0.412683636,0.3936182857,0.4345028996
0.4806060791,0.471480459,0.490742743
0.4439607561,0.4299184382,0.4602071047
0.3760269582,0.3634961843,0.3899180293
0.4044725299,0.393848598,0.4166217148
0.3829295337,0.3674261868,0.4010812938
0.4540324807,0.4412458539,0.4685671329
0.3364149034,0.3266043067,0.3478300273
0.4299401641,0.4240966439,0.4363421798
0.5551459789,0.537948966,0.5743144751
0.4547842145,0.4283721447,0.4855724275
0.42592296,0.4109347165,0.4427851737
0.4646369219,0.4483057261,0.483641237
0.5194128752,0.5032075644,0.5383624434
0.3868556619,0.3745903969,0.4011226594
0.3758465648,0.3587933779,0.3956148922
0.5973466039,0.5766938329,0.6211948395
0.4778673351,0.4579723477,0.5026142597
0.5215861201,0.5120905638,0.5327823162
0.481808424,0.4678104818,0.497215122
0.462977618,0.4512149096,0.4763602912
0.4389642775,0.4258062243,0.4541043341
0.5015074015,0.4900338948,0.5144806504
0.5504587293,0.536863625,0.565428257
0.5141836405,0.4955531955,0.5358939767
0.3497835994,0.3330079019,0.3692111075
0.4169867039,0.4012129903,0.4353839159
0.4383336604,0.428273946,0.4494058788
0.5433194637,0.524507761,0.5640388727
0.3728958368,0.3605766296,0.3869970143
0.3750656843,0.3686217666,0.382311672
0.415473938,0.4076399207,0.4243502021
0.5549324155,0.5447750092,0.5664669275
0.4962466359,0.4782232344,0.5170987248
0.3758281767,0.3648689687,0.3883454502
0.5121244192,0.5004326701,0.5254255533
0.4751433134,0.4617967904,0.4904140532
0.4416546822,0.433797121,0.4502275586
0.3673086166,0.3544480801,0.3819514215
0.5113294721,0.4995310605,0.5250955224
0.4656375349,0.4495230615,0.4840651453
0.4761592746,0.4595693052,0.4956304133
0.4196136892,0.4035263062,0.4383378327
0.5240039229,0.5108534098,0.5389125943
0.4943310022,0.4850901663,0.5047494173
0.5280641317,0.5145173669,0.5435060263
0.4535853863,0.4372521937,0.4724671245
0.5415606499,0.5310114622,0.5533873439
0.4298245609,0.4217937589,0.4387223423
0.4760801196,0.4600064456,0.494992882
0.4785304368,0.4643558264,0.4944773316
0.458298564,0.4391617179,0.4811452031
0.384129405,0.3663166463,0.4046374261
0.4325717688,0.4118044674,0.4581428766
0.4788122773,0.4653788805,0.4940086007
0.5145971775,0.4989181459,0.53242594
0.4836483002,0.4701180756,0.4990589321
0.4681414962,0.4594607353,0.477579236
0.4984510243,0.4839303792,0.5153304935
0.434081763,0.4222510159,0.4475194812
0.3813478947,0.3657764792,0.3996396065
0.5267418623,0.5047259331,0.5524924994
0.5696606636,0.5496222377,0.5925510526
0.4286011755,0.4129725397,0.446377337
0.5258923173,0.5125143528,0.5409046412
0.3682893515,0.3540110886,0.3847713172
0.6455444098,0.6259759068,0.6671479344
0.4684090316,0.4434320629,0.4975808859
0.4530701637,0.4417385757,0.4663644731
0.4384809732,0.4219387472,0.4577417672
0.5171205401,0.5001484156,0.536691606
0.2957755625,0.2796159685,0.3145658374
0.3114187419,0.2963621914,0.3293742836
0.4534906149,0.430516243,0.4797110856
0.4148359001,0.4032134414,0.4274510741
0.3590959013,0.3476185203,0.3717425466
0.4880338907,0.4727675021,0.5057381392
0.5611739159,0.5442166924,0.5806090236
0.3864762485,0.3726840019,0.4022367299
0.4488866627,0.4380567372,0.4616568983
0.5252668858,0.5194348693,0.5318055153
0.3566481769,0.3397586942,0.3770971298
0.46603176,0.4516865909,0.4828525782
0.4806815982,0.4577905536,0.5075207353
0.4297282696,0.4172636569,0.4436381757
0.4588192105,0.4463811517,0.4727868438
0.4798293412,0.4681760967,0.493260622
0.4337854981,0.4193978608,0.4500413835
0.4646698534,0.4508596957,0.4801014364
0.4497868419,0.4444464147,0.4555914998
0.4350313842,0.4251891971,0.4462725818
0.5446972251,0.5255583525,0.5670039654
0.5006802082,0.4880919158,0.5150008798
0.6164167523,0.6027530432,0.6323849559
0.5037683249,0.491376698,0.5176312327
0.5152446032,0.4995156527,0.5333954096
0.4976155758,0.4800259471,0.5182006359
0.3372721374,0.3240224719,0.3525339663
0.473349452,0.4583238959,0.4900128245
0.5071253777,0.4958129525,0.5203874111
0.4639198482,0.4480319023,0.4818305373
0.4796770811,0.4618669748,0.5004018545
0.5756298304,0.5607480407,0.5935679078
0.4868500829,0.4794080555,0.4948998988
0.4419730604,0.4291656911,0.4569444358
0.3481935561,0.3360017836,0.3621772826
0.5493485928,0.5257055759,0.577270031
0.4877275825,0.4785390198,0.4976146817
0.4976629019,0.4829934537,0.5145994425
0.3921017051,0.3798755109,0.406475395
0.6215814948,0.6046965718,0.640355587
0.4904506505,0.471250385,0.5125048161
0.5757052898,0.5616804361,0.5906310678
0.5480728745,0.5270828009,0.5716008544
0.4884201288,0.474295646,0.5047448277
0.4151418507,0.4032936096,0.4285391569
0.428640455,0.4142692089,0.4459899068
0.5565523505,0.5338519216,0.5833563209
0.4579430521,0.4478985369,0.4691886604
0.480169028,0.4657565653,0.4963487089
0.4844177663,0.4714447856,0.4989596307
0.3673680723,0.3569709361,0.3789384365
0.3814332187,0.3707187176,0.3937237263
0.4228904843,0.408159405,0.4398235381
0.4069247246,0.3949621022,0.421138376
0.5030300021,0.4897159636,0.5185055137
0.3750672638,0.3628000319,0.3891355395
0.5869604945,0.5678107142,0.6084512472
0.5892580748,0.5783404112,0.6016356945
0.5973342061,0.58666116,0.609256506
0.6409615278,0.6313834786,0.6515953541
0.6811305881,0.6647497416,0.6998767853
0.4797256887,0.4655095637,0.4957275689
0.4505348206,0.4376451969,0.4653126001
0.4814966321,0.4653198421,0.5001780987
0.4213381112,0.4047710299,0.4407385588
0.445099175,0.4332560301,0.4584618807
0.4625467658,0.4495274425,0.4776938856
0.5217546225,0.5073809028,0.5382223725
0.5639122128,0.5516009331,0.5776120424
0.5818579197,0.5652076602,0.6007202864
0.42950055,0.4127488732,0.4494592547
0.38381657,0.3681895137,0.4019414485
0.5190249085,0.5077858567,0.5316432118
0.5525079966,0.5381569266,0.5684858561
0.4609518051,0.440384686,0.4848424792
0.3675380349,0.353428036,0.3834392428
0.4968405962,0.4830964804,0.5123997927
0.5300730467,0.5217886567,0.5390775204
0.5505521297,0.5342810154,0.5693686008
0.6978114843,0.6788660288,0.7200368643
0.6194604635,0.5881054401,0.655875802
0.3942270875,0.3780322969,0.4143252671
0.4229054153,0.4043822587,0.4447038472
0.4719553292,0.4566922188,0.4900079668
0.5274761319,0.5135523677,0.5435490608
0.5071166158,0.5014817715,0.5150482059
0.5134462118,0.4950170815,0.5344752669
0.4176279604,0.4060275257,0.4305851758
0.4606197476,0.4409513772,0.4834013283
0.4752935469,0.4637546837,0.488604039
0.4795218706,0.4619348049,0.50001055
0.5296829939,0.5135259032,0.5481991172
0.4677605033,0.4493306577,0.4893957376
0.5595570803,0.5423200727,0.5793994069
0.4819578528,0.4707965851,0.4941171706
0.4093138576,0.3983001709,0.4216825366
0.4384108484,0.4242730737,0.4553923011
0.4039364159,0.3847967088,0.4258619547
0.5988461971,0.5869641304,0.6117450595
0.4580680728,0.4348522723,0.4854925275
0.406244874,0.3892228603,0.4254757166
0.422708869,0.4053122699,0.4428164065
0.5021487474,0.4877589643,0.5181218982
0.4061568081,0.3913963437,0.4235235155
0.7052856088,0.69268471,0.7200502753
0.4346594214,0.4216858447,0.4497912526
0.5879407525,0.571426928,0.6072205305
0.4475873113,0.4346176386,0.4627068937
0.4471722245,0.4298764169,0.4668563902
0.3836959004,0.3718105853,0.3972730041
0.5226854682,0.5087421536,0.538413167
0.4728772342,0.4606609941,0.4868596196
0.5044906139,0.4871773124,0.5242976546
0.4905953705,0.4714071155,0.5129016042
0.4921286106,0.4757348597,0.5110268593
0.4808454216,0.4667068124,0.4970283508
0.4877869487,0.4719289839,0.5067915916
0.4384472072,0.4226663113,0.4571065903
0.566016078,0.5560615659,0.5771623254
0.5475646853,0.5296903849,0.5684611201
0.3940229118,0.3806821704,0.408811897
0.5341893435,0.52247715,0.5472906828
0.4749464691,0.4610352516,0.4905040264
0.5661710501,0.5516991615,0.5823159218
0.4179647267,0.4075431228,0.4300066233
0.3497444987,0.3357475996,0.3655390441
0.485945642,0.4715889096,0.5020458102
0.4574258924,0.4430894852,0.4735349417
0.4474221766,0.4349666834,0.4617403746
0.526756227,0.5135936737,0.5413944125
0.459592104,0.4471237063,0.4738419056
0.5559183955,0.5410464406,0.5728394985
0.4612792134,0.4471604228,0.4776097834
0.5487923026,0.5330435634,0.5668095946
0.5321222544,0.5169669986,0.548879385
0.5016449094,0.491695255,0.5125653148
0.5522331595,0.5386424661,0.5675938129
0.5502014756,0.5441595912,0.5574920177
0.4345549643,0.421977371,0.4498001933
0.515673697,0.5019055605,0.5312299132
0.4664709568,0.456043005,0.4789956212
0.4471853673,0.4401923716,0.4548852742
0.4019456208,0.3760556281,0.4328085184
0.459551543,0.4436706305,0.4781907499
0.4500588477,0.4392543435,0.4624994993
0.5739647746,0.5674414635,0.5809529424
0.5465838909,0.5204738379,0.5773662925
0.4555310011,0.4388164878,0.4750202
0.5052464604,0.4918870628,0.5205664635
0.4785498977,0.4710015059,0.4867005348
0.3943990171,0.3830484748,0.4070708752
0.4291358292,0.4160685241,0.4443477392
0.4944914877,0.4803232551,0.5106678009
0.489819169,0.4728580713,0.5090964437
0.4438309371,0.427182138,0.4632813036
0.4753676951,0.4591024816,0.4934117496
0.6125555038,0.5938483477,0.6339081526
0.4524812996,0.4295886457,0.4788819849
0.5369561315,0.5220886469,0.5541152954
0.4566776156,0.4393268526,0.4764604867
0.4097698331,0.3991527557,0.4223429859
0.459061265,0.4464057684,0.4732531905
0.4477172196,0.431925565,0.4667403102
0.5885516405,0.5758354664,0.6029390097
0.359890759,0.3468956053,0.3744730055
0.5711538792,0.547965765,0.5977891684
0.5300071836,0.5062081814,0.5582348704
0.5310504436,0.5173614025,0.5470017791
0.4747487605,0.4590091407,0.4931465983
0.6246951818,0.6127818823,0.6378060579
0.4965779185,0.4804167151,0.5146117806
0.5002602339,0.4927898645,0.509283185
0.5034857988,0.4856581688,0.5240196586
0.5396783352,0.5240513086,0.5572271347
0.6345040798,0.6245677471,0.6462817788
0.4026807845,0.3895103335,0.4175220728
0.4300321043,0.4156874418,0.4463625252
0.4564438164,0.4429864287,0.4724881351
0.3417437077,0.3322966099,0.3523573577
0.4645538926,0.4484374225,0.4834830761
0.4670188725,0.457372576,0.4774619341
0.506174624,0.4916539788,0.5225314498
0.3521993756,0.3398824632,0.3663819134
0.5351979733,0.5206893086,0.5520186424
0.4713003933,0.4563396871,0.4883999228
0.4585165977,0.4435552657,0.476706624
0.5277346969,0.5126209259,0.5445907116
0.4362232983,0.4207130075,0.4542965293
0.4669207931,0.4498904645,0.4864449501
0.5668956041,0.5544893146,0.5807956457
0.4116841555,0.3916889131,0.4353585243
0.6204086542,0.6105238199,0.6313842535
0.5615513325,0.5497198105,0.5747956634
0.5680201054,0.5537367463,0.5841837525
0.4190964103,0.404736191,0.4353995323
0.4327388108,0.4197692871,0.4474926591
0.3859030902,0.3688006997,0.4059037566
0.5477494001,0.5352393389,0.5616809726
0.5904516578,0.5750747919,0.6082447171
0.3839581311,0.3702630401,0.3998925984
0.4949981272,0.4792611599,0.5124722719
0.4355184138,0.4207069874,0.4526888728
0.4694533944,0.45208776,0.4894509017
0.4600543082,0.4456736445,0.4764555395
0.3370035887,0.3187219501,0.3584478796
0.6208080649,0.604283452,0.6395411491
0.5736840367,0.5634794235,0.5858760476
0.4147849381,0.3996623158,0.4321353734
0.5308627486,0.5160588622,0.5477898717
0.4741027057,0.4614669085,0.4886261523
0.4186813533,0.3991141021,0.4415678978
0.4152470529,0.4043949246,0.4278969169
0.5318511128,0.5127145648,0.5541120172
0.5132154226,0.4967992604,0.5326105952
0.5039398074,0.4937160611,0.515663445
0.5561792254,0.5465457439,0.5667439699
0.4108167291,0.3980290592,0.4256357849
0.4747231603,0.45796597,0.4945314527
0.5459161401,0.537113905,0.5556905866
0.4296578467,0.4085914195,0.4542933404
0.430198431,0.4154993892,0.447231859
0.4382979572,0.4284730256,0.4499247372
0.405682683,0.3929323852,0.4199747145
0.5849127173,0.5693881512,0.6023496985
0.4944072068,0.4736182094,0.5182262063
0.3821654022,0.366512239,0.3997246623
0.5057649016,0.4925158024,0.5210888386
0.54002285,0.5187432766,0.5648763776
0.4221165776,0.4116613269,0.4343860149
0.5111731887,0.4946303368,0.5302997231
0.5210329294,0.5021511316,0.5433372259
0.4578834474,0.4454833269,0.4715545774
0.5034630299,0.484899193,0.5250560045
0.4531449378,0.4438555241,0.4636885524
0.5406665802,0.5207611918,0.5649160743
0.498020798,0.4820831716,0.5162405372
0.382458061,0.3688246906,0.3987486064
0.3103509545,0.3030568957,0.3185835481
0.4240662456,0.4175722897,0.4317023158
0.5090087056,0.4911310971,0.5293778181
0.4616908431,0.4497986734,0.4752874672
0.4519893825,0.4360482097,0.4702945948
0.479221344,0.4675163329,0.4918626249
0.4887546003,0.4706797898,0.5092741847
0.7558611631,0.7401002049,0.7726341486
0.4346312284,0.4219933152,0.4492031634
0.4583705664,0.4411461055,0.4785910249
0.5332795382,0.5222140551,0.5456492901
0.3693116307,0.3470036089,0.3950622678
0.4445232153,0.4352155626,0.4548088014
0.4735665023,0.462220192,0.4858493805
0.4553753436,0.4418652058,0.47056517
0.3616761565,0.3501734436,0.374643594
0.4498160779,0.4334931672,0.4683099687
0.4482598901,0.4325430393,0.466455996
0.4466484487,0.4340949357,0.4609467387
0.4578377306,0.4452874064,0.4729547501
0.5019384027,0.4872907996,0.5182239413
0.6132945418,0.5888539553,0.6414716244
0.4305898547,0.4144261181,0.4493076503
0.5762666464,0.5599090457,0.5948114395
0.4471565187,0.4299592078,0.4671273232
0.7292830348,0.7092027068,0.7527043223
0.4010184705,0.3875344098,0.4168039262
0.4542885721,0.434841007,0.4768415987
0.3560987413,0.3431887925,0.3710581362
0.6175297499,0.5973744392,0.6402024031
0.3282115459,0.3158257604,0.3423342109
0.4963208139,0.4827725291,0.5118954182
0.2349862009,0.2230470031,0.2494140267
0.5136977434,0.4959883392,0.5340464115
0.5271192789,0.5141519904,0.5415853858
0.4454361796,0.4339550138,0.4586647153
0.4449032247,0.4354579449,0.4556544125
0.3976146579,0.3839076459,0.4135881066
0.4504765868,0.4338847995,0.4690480828
0.4575770497,0.4460386634,0.4708044827
0.5451827049,0.5327919126,0.5591090918
0.4864393175,0.4672744274,0.5092207789
0.4798286557,0.4618116021,0.5005728602
0.3997228742,0.3763642609,0.427872777
0.4993597269,0.4853223562,0.5156522989
0.4901857674,0.4835110605,0.4989733696
0.5021414757,0.4875705242,0.5183159709
0.5333111286,0.5196133852,0.5487560034
0.4148402214,0.4052569866,0.4254680574
0.5118305683,0.4846914709,0.5437667966
0.3185750842,0.3060891032,0.3330252469
0.4922192395,0.4805027544,0.5054990053
0.6930700541,0.6801671386,0.7077869177
0.4169661105,0.3973511457,0.4407066107
0.5386530757,0.5207018852,0.5592938662
0.4922361374,0.4794248343,0.5063793063
0.4471276999,0.4325474203,0.464163959
0.376068294,0.3588145375,0.3965833485
0.5068604946,0.4920522571,0.5240464807
0.5251713991,0.5082464218,0.5447896719
0.4722078741,0.4572498798,0.4892562032
0.4290328026,0.4145146608,0.4456016719
0.4672148228,0.4533165693,0.4827191234
0.4745475054,0.4560291171,0.4952919781
0.6035417318,0.5876138806,0.6216782331
0.4558171332,0.437287122,0.477633208
0.4885435104,0.4807919264,0.4973939955
0.6115560532,0.6026700735,0.6214746833
0.4921680093,0.4768368006,0.5094265938
0.4419231713,0.4305724502,0.4548903108
0.3877066076,0.3766773939,0.3998748064
0.4644060731,0.4495349228,0.4808764458
0.4418809712,0.4253643751,0.4607823491
0.4403326511,0.426205039,0.4564219415
0.4522888064,0.4369980395,0.4701200426
0.5813857317,0.5651660562,0.5999130607
0.4373350441,0.4288130105,0.4465686679
0.4206781387,0.4108500183,0.4319152236
0.4375466406,0.4236826599,0.4534292519
0.3799824715,0.365983367,0.3960595429
0.5171448588,0.5012532473,0.5350394249
0.5233464837,0.5051457286,0.5441464186
0.5204790235,0.4946046472,0.5499281883
0.5305629969,0.5158385634,0.5474600792
0.3982338905,0.3836743534,0.4151310623
0.5283885002,0.5132880211,0.545581162
0.5819989443,0.5597088337,0.6068924069
0.4047655165,0.3897098899,0.4224305749
0.4825664759,0.4710660577,0.4953209162
0.5429207683,0.5311548114,0.5562915206
0.5315400958,0.5200070143,0.5444344282
0.484316051,0.4737639427,0.4963860512
0.4731592238,0.4590726793,0.4888018072
0.6039676666,0.5905904174,0.6188690066
0.5884363055,0.5750165582,0.6035960913
0.4165957272,0.4025209844,0.4329869449
0.5343408585,0.5183147788,0.552308023
0.5551672578,0.5382378101,0.5743328929
0.4917334616,0.4783425033,0.5067887902
0.3921770453,0.3751462996,0.4118579626
0.5319107771,0.5206027031,0.5453045964
0.5530372262,0.5425539613,0.5644188523
0.5302234292,0.5129380226,0.5499296784
0.4953831434,0.4820257425,0.5106793046
0.4130734801,0.3991494775,0.4297576249
0.7154826522,0.6964088678,0.7374690175
0.5765686035,0.5589848161,0.5965923071
0.4825855792,0.466948241,0.5005970597
0.50843817,0.4924828112,0.5263956189
0.4234248102,0.4066691101,0.4419158697
0.3999642134,0.389950633,0.4116096497
0.4625911117,0.4544522166,0.4719569981
0.5194218159,0.5115309358,0.5277996659
0.5290753841,0.5145027637,0.5455078483
0.5701457262,0.554548502,0.5874437094
0.3617535532,0.3508548737,0.3741359711
0.5770785213,0.5629870296,0.5930525064
0.5012779832,0.4855621159,0.5191383958
0.4703289568,0.4522176683,0.4920407236
0.5070676208,0.5009719729,0.5140009522
0.5281116962,0.5104945302,0.547929585
0.5025963187,0.4871481657,0.5199833512
0.3494716585,0.3329351246,0.3702047467
0.4707431793,0.4515864849,0.4928905368
0.5062227249,0.4902775586,0.5243263841
0.4780658185,0.4596634805,0.4988570213
0.5957083106,0.5792784095,0.6146947145
0.5883933902,0.57566154,0.6023968458
0.430880487,0.4130860269,0.4517207444
0.4561931193,0.4396415949,0.4750753641
0.463643223,0.4441407621,0.4862140715
0.5220003128,0.5122786164,0.5328620076
0.4170053601,0.4064523578,0.429051578
0.5137345195,0.4992570579,0.5301795006
0.4743771851,0.4531127214,0.4987229109
0.4573575556,0.4399521947,0.4774210453
0.4119371772,0.3963936865,0.4297967851
0.4375940263,0.4188013673,0.4589621425
0.4835416675,0.4706270695,0.4979752898
0.4782395661,0.4684595168,0.4889716208
0.4485029876,0.4371037185,0.4617784023
0.4646175206,0.4541474581,0.4763039947
0.4780365229,0.4655353129,0.4921967089
0.3794651628,0.3654920757,0.3956156075
0.4814563394,0.4627380967,0.5032942891
0.6012642384,0.5822466612,0.6234811544
0.5925298929,0.5784301758,0.6084467769
0.4548197389,0.4452831447,0.4657917023
0.4774803221,0.4588589668,0.498660177
0.4565567076,0.4417047501,0.4737812877
0.4707904458,0.4581476748,0.4851180911
0.522608161,0.5061317682,0.5419231653
0.5191571712,0.5070037842,0.5331973433
0.5009246469,0.4867533743,0.5168129206
0.6963038445,0.6736899614,0.7217960358
0.4277306199,0.4157712758,0.4413675964
0.4805361032,0.4624308348,0.5006358624
0.4223621488,0.4066117704,0.4406622648
0.4279168248,0.4156814814,0.4415869713
0.4532225728,0.4395518303,0.4689687192
0.5301944017,0.5184916258,0.5433390737
0.3608946502,0.3513185978,0.3718069196
0.4709303677,0.4564016163,0.4878182113
0.5179681182,0.5085525513,0.5285776258
0.4336727858,0.4180411696,0.4517151117
0.4350422919,0.4248517156,0.446885258
0.6124580503,0.5990357399,0.6276898384
0.3881624043,0.3752091527,0.4030006528
0.4826990366,0.4715066254,0.4951202869
0.5062975883,0.4900887311,0.5253129005
0.3676118851,0.3516698182,0.385907203
0.3714739382,0.3579653502,0.3874408901
0.5819497705,0.5628497005,0.6038370132
0.4687283337,0.4557566345,0.4839240611
0.6470435858,0.6368736625,0.6579361558
0.4246147573,0.411298871,0.4403651357
0.4783147871,0.4650897086,0.4933376908
0.5150136948,0.4987401962,0.5337561369
0.3105514348,0.3064510226,0.3148557842
0.4000656009,0.3863321841,0.4158425927
0.546726644,0.529214263,0.5677164197
0.4278455973,0.4211125076,0.4353212714
0.4969513118,0.4842042625,0.5111669898
0.4389946163,0.427272141,0.4521765709
0.6495310068,0.6320726871,0.6693812013
0.5090175867,0.4962922931,0.5235341787
0.5184249282,0.5061892271,0.5328974724
0.6366660595,0.6228619218,0.6521800756
0.5134267807,0.5047174096,0.5240414143
0.4905491173,0.4825091064,0.4995523989
0.4903694987,0.4726121128,0.5106930137
0.3472027481,0.336315304,0.3592831492
0.520620048,0.4999787509,0.5449624658
0.4354504347,0.4216803312,0.4510056078
0.484472841,0.4663298428,0.5056223273
0.5047062635,0.4921187162,0.5189902782
0.4712535143,0.4631195068,0.4802280962
0.4388128221,0.4292968214,0.4494345784
0.5591036677,0.5531275272,0.5659080148
0.5055967569,0.4903993011,0.5226114988
0.468768239,0.4593623579,0.4795719683
0.5470941067,0.5309381485,0.5652515888
0.5511065125,0.5403414369,0.5632297397
0.3764533699,0.3623917401,0.3929063976
0.5310381651,0.5117868185,0.5530551672
0.5216388106,0.5085725188,0.536962986
0.4256448448,0.4136760831,0.4395933151
0.5429618359,0.5269020796,0.5608298779
0.4854344726,0.4701555371,0.5033327341
0.5479886532,0.5373669863,0.5601445436
0.3762271404,0.3678041101,0.3857531846
0.4657936692,0.449141562,0.4852375686
0.468132019,0.4497827888,0.4893789291
0.4948757589,0.4813858271,0.5105169415
0.5706603527,0.5588049293,0.5838650465
0.5080458522,0.4916246533,0.5275584459
0.7319658399,0.7119349241,0.7542338371
0.4671964049,0.4534269273,0.4827643931
0.4891311228,0.4697626829,0.5107765794
0.4646656215,0.440703094,0.4929071069
0.4660039544,0.453245163,0.4806344211
0.4415971935,0.4269081056,0.45811373
0.460454911,0.4436358511,0.479659915
0.4903188944,0.4611061513,0.5256468058
0.4403721392,0.424975574,0.4582963288
0.4678561985,0.4515798986,0.4862087667
0.430688858,0.4171977341,0.4465639591
0.5223715901,0.4989786148,0.5497853756
0.4100085795,0.3992018104,0.4219294786
0.5014609098,0.4848990142,0.5200845599
0.5166947842,0.506596148,0.5287032723
0.4734051526,0.4549515545,0.4948133826
0.4741977155,0.4643166065,0.485493511
0.3910366893,0.373878628,0.4109067023
0.4922191799,0.4786101878,0.5079284906
0.6069822907,0.5979360342,0.6165736914
0.5770056248,0.5607016683,0.5957585573
0.4554420412,0.4400462508,0.4733675718
0.4867806435,0.4808375537,0.4935413897
0.4443045855,0.4247411489,0.4669644237
0.4617657363,0.4506349266,0.4738768637
0.4990195334,0.4900037646,0.5087922215
0.5770635009,0.5671086311,0.5881288648
0.5237783194,0.5009543896,0.550986588
0.4726672471,0.4584051073,0.4887850285
0.5204491615,0.5069332719,0.5355523825
0.4785839319,0.4679365754,0.4903755486
0.3573887348,0.3429091871,0.3742527664
0.3479535878,0.3366025686,0.3607679605
0.4870131016,0.4775999188,0.4973608553
0.6103180647,0.5946167111,0.6277097464
0.5022201538,0.4834855199,0.5234817266
0.4508611858,0.4360544682,0.4675835073
0.37227422,0.3607272804,0.3849324584
0.5660513043,0.5488701463,0.5848407745
0.4009272456,0.3900510371,0.4134358466
0.4541608691,0.4384634495,0.4724553525
0.5599204898,0.54196316,0.5806449652
0.5478180051,0.5358505845,0.5610309839
0.4547127485,0.4318736792,0.4820481241
0.4782740176,0.4634522498,0.4950589538
